Id,ProductId,Summary,Text
50214,B002RYY2YW,help,"i have never made a wine before but i have made a lot of beer, do i need to purchase anything else with this or does it include everything i need?"
67690,B007OXJK3Y,Nice flavor,We buy this for the kids. They like it but choosing a flavored creamer to go with it that they also like is tricky.
3372,B005K4Q1VI,This hits the spot!,"Sometimes, I'd rather have cocoa instead of coffee at work. This meets my cocoa craving. I do not need to add sugar - just add water and brew!"
2259,B003NZH3VS,Disappointing,"I bought this for our young son and was disappointed in several aspects of this dispenser:<br /><br />(1) It's made of cheap plastic and arrived w/ the globe scratched and cracked.<br /><br />(2) The top doesn't screw on--it just pops off w/ very little exertion.<br /><br />(3) Part of the appeal for me was that this dispenser is coin-operated.  What the description on Amazon doesn't tell you, however, is that a coin is not necessary to dispense the candy.  Furthermore, when the crank is just barely turned, the candy (usually two pieces) flies out so quickly that some goes on the floor w/o your hand there to catch it.  A young child is often not coordinated enough to turn the crank and put his hand out to catch the candy.<br /><br />(4) The dispenser only came w/ enough candy to just fill the bottom of the globe.<br /><br />(5) It is very much over-priced at $29.99."
3397,B005K4Q1VI,Surprisingly good,"It appears a little watery, but the taste is not bad at all.  If you have kids that are as fascinated by the Keurig as you are, they'll probably enjoy this."
1980,B005HGAVGA,Some Variety,"I have had the regular Donut House coffee before and enjoyed it, but I had never had the flavored kind.  I was looking for a sampler pack to so my roommate and I could try the flavors as well as get some of the regular stuff.  I don't drink decaf, so I knew that some of this pack would not be used.  I figured that the rest of the cups would make up for the loss on the decaf.  I was wrong.  This ""Sampler"" pack was a joke.  18 of the cups were decaf, and 15 of them were the standard house brew.  I got 1 cup of Chocolate Glazed Donut and 1 cup of Cinnamon Roll.  Now, I will not be using most of the K-cups in this package because it was, again, MOSTLY DECAF!!!!!  This is what they consider a sample pack:<br /><br />8 Donut House Regular<br />9 Donut House Decaf<br />7 Donut Shop Regular<br />9 Donut Shop Decaf<br />1 Donut House Chocolate Glazed Donut<br />1 Donut House Cinnamon Roll<br /><br />Some sample....."
7317,B000GJF5AA,Best Bean Soup in a Bag,This soup has fantastic flavor. I did not add the canned tomatoes but I did add all the extra vegetables in the my fridge.
7090,B004K30HO2,DisposaKups are Fantastic,"When I bought my Keurig Brewer, I was so impressed at how it worked.  The different types of coffee and how it brewed.<br />HOWEVER - I did not realize how expensive the coffee K-cups would be.  I couldn't spend 80.00 dollars a month on coffee!!<br /><br />Then I found DISPOSAKUPS - What a great idea and they are so easy to use. The very best part about them is that fact that they can be thrown away - No having to wash the insert that Keurig provides.<br /><br />These cups do not leak.  They work perfectly!  I will be ordering more."
3226,B005K4Q1VI,A++ Service,Husband and Grandaughter LOVE this cocoa... Make it for them all the time as I drink my coffee.. My husband is a very picky person but for some reason he really likes this one product and wants me to keep it in stock here at the house.. Loves it at night after dinner on cold evenings.
690,B000G6MBX2,Such an excellent chip,"My aunt gave me a bag of these and I was immediately addicted. There are actual pieces of beans in the chips and they are not overly salty like other chips. I love the zip, agreed they are awesome without salsa, and no trans fat!"
25428,B001TGX88U,Chewy Sunbutter NO CRUCH Awful Bar,OMG..... this is Just BAD BAD BAD..... I could not eat this if I was Starving!<br />I took one bite.... My husband took one bite and the box went right into the trash can.
25933,B0007A0PXA,Yamamotoyama takes mediocre turn,"I wasn't fond of the raspberry flavored green tea. It doesn't measure up at all to their original green tea. It wasn't absolutely horrible and I did end up drinking it, but I was disappointed since I am familiar with some of their other products. If you want fabulous green tea, try the original first."
5306,B004XMIRU6,Excellent stuff reasonabale price,"Tried this because it is 100% Kona and much cheaper than the other national brands I have been using. What can i say i am greatly surprised. Mild, no bite too it and no discernable acidity. This is on my shopping list from now on."
54668,B000EDI8ZM,100% organic...think again. Buyer Beware!!,"To be considered 100% organic, it must be labeled with the USDA label showing that it meets the USDA National Organic Standards.  This product is not marked with the USDA label, therefore is not 100% or even 95% organic acording to the USDA NOS.  If you buy organic in the US..look up the USDA NOS and find out what '100% Organic' and 'Organic' and 'made with organic ingredients' require for labeling."
468055,B00362JC8A,Delicious,"I've always been a fan of Eight O'Clock, and will search for it while shopping at grocery stores. Having the ability to ship to my overseas address is a delight. The darker roasts are personal favorites, and I've never been disapointed in the coffee when it arrives at my door."
276237,B0016D2U26,What???,Ok...I can get a can of this from the grocery store for 1.39...no tax...And you are selling it for 2.00 plus 9.00 shipping?...Either I want what you're smoking or get into business with you...Just go away...
57911,B000EVOSE4,The Good Stuff,"While living in the UK in 1981, I was sitting in church with an USAF family, (Norm and Bonnie Kapaska),who were stationed nearby. ""Momma"" Kapaska, asked me if I wanted a Gummy Bear.<br />I said ""huh""?<br />She Handed me a handfull of Haribo Gold Bears.<br />Now for 27 years I have been an addict, but life is a little sweeter because of that Sunday!"
8106,B0045GCQJ8,"these little lentils taste terrific, are USDA organic","Very welcome addition to the kitchen cupboard...these USDA organic small black lentils Westbrae Brand come packed to the top in a 15-ounce can and are ready to eat. The ingredients are water, organic black lentils, and sea salt.  Nutrition info is:<br />Servings per container: 3.5<br />Serving size: 1/2 cup (or 130 grams)<br />Calories per serving:  90<br />Fat (trans, saturated) 00. Zero<br />Cholesterol: 0.  Zero<br />Sodium: 125 milligrams<br />Total carb: 16 grams<br />Dietary fiber:  8 grams<br />Sugars: 1 gram<br />Protein:7 grams<br />Since Beluga black lentils are said to have a higher protein content (24 grams per serving?)You can see that these small black lentils are different from Beluga...<br />I was glad to see that nice blue label on the website  for Heirloom Beluga lentils, glad to learn about them and would like to order them.  What I received from this webpage was small black lentils, not Beluga.  Instead of belugas,I received Vegetarian organic black lentils.  Not that I'm sorry about it; the can label has a wonderful recipe for soup, and a vegetarian diet pyramid for nutrition.  These small black organic lentils are delicious and nourishing.  I recommend them to you to try, and I'd like an opportunity to order and try the Heirloom Beluga lentils as well sometime.  You'll like the small organic black lentils, many ways to serve them."
